,CouncilDistrictCode,DataYear,ENERGYSTARScore,Electricity(kBtu),Electricity(kWh),GHGEmissionsIntensity,LargestPropertyUseTypeGFA,Latitude,Longitude,NaturalGas(kBtu),NaturalGas(therms),NumberofBuildings,NumberofFloors,OSEBuildingID,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,YearBuilt,ZipCode
3089,2.0,2016.0,87.0,511181.0,149818.5,0.17,21200.0,47.57963,-122.29548,,,1.0,4.0,29310.0,21200.0,,21200.0,24.10000038,25.39999962,511180.6875,537970.5,75.69999695,79.69999695,,3.56,1960.0,98144.0
3090,2.0,2016.0,83.0,541543.0,158717.0938,0.18,21200.0,47.57927,-122.29548,,,1.0,4.0,29312.0,21200.0,,21200.0,25.5,26.79999924,541542.6875,567383.8125,80.19999695,84.0,,3.78,1960.0,98144.0
3091,2.0,2016.0,,562338.0,164811.9063,0.19,20365.0,47.578540000000004,-122.29488,,,1.0,4.0,29315.0,20365.0,,20365.0,27.60000038,28.89999962,562338.3125,588454.625,86.69999695,90.69999695,,3.92,1960.0,98144.0
3092,4.0,2016.0,5.0,1568735.0,459770.0,7.01,70143.0,47.6557,-122.31244,69696.0,696.960022,1.0,8.0,29390.0,97923.0,,97923.0,147.5,158.1999969,10343027.0,11096605.0,220.60000609999997,233.5,8704596.0,686.53,1925.0,98105.0
3093,3.0,2016.0,100.0,1182111.0,346457.0,0.39,45834.0,47.61497,-122.32108000000001,386789.0,3867.889893,1.0,4.0,29448.0,74202.0,,74202.0,27.60000038,28.79999924,1568900.25,1634791.75,72.5,76.09999847,,28.78,2006.0,98122.0
3094,2.0,2016.0,88.0,14980783.0,4390616.5,0.4,268130.0,47.59666,-122.32768,45567.0,455.6696472,1.0,11.0,29550.0,268130.0,,268130.0,56.0,56.09999847,15026352.0,15033874.0,175.6000061,175.6000061,,106.86,2000.0,98104.0
3095,2.0,2016.0,79.0,3782378.0,1108551.5,0.39,61665.0,47.59706,-122.32813,,,1.0,11.0,29551.0,68452.0,,68452.0,55.29999924,58.09999847,3782378.25,3979629.5,173.5,182.6000061,,26.37,2000.0,98104.0
3096,2.0,2016.0,88.0,14709149.0,4311005.0,0.38,281566.0,47.596340000000005,-122.32807,,,1.0,11.0,29552.0,273185.0,,273185.0,52.20000076,52.20000076,14709151.0,14709151.0,164.0,164.0,,102.54,2000.0,98104.0
3097,4.0,2016.0,97.0,910698.0,266910.1875,1.6,97500.0,47.66368,-122.27323999999999,2826262.0,28262.621089999997,1.0,3.0,29612.0,97500.0,,97500.0,38.29999924,44.29999924,3736960.0,4314753.5,59.79999924,66.80000305,,156.45,1924.0,98105.0
3098,7.0,2016.0,75.0,3020001.0,885111.6875,0.39,54015.0,47.62495,-122.36036000000001,,,1.0,5.0,29788.0,54015.0,,54015.0,55.90000153,55.90000153,3020001.5,3020001.5,175.6000061,175.6000061,,21.05,1982.0,98119.0
3099,1.0,2016.0,,1987218.0,582420.375,0.18,77552.0,47.5596,-122.38458999999999,,,1.0,3.0,29792.0,79052.0,,79052.0,25.10000038,27.0,1987218.75,2131730.25,78.90000153,84.69999695,,13.85,1987.0,98116.0
3100,3.0,2016.0,75.0,6666981.0,1953980.25,0.28,224347.0,47.623695,-122.321487,1435144.0,14351.43945,1.0,6.0,30207.0,286644.0,149657.0,436301.0,36.09999847,38.79999924,8102125.5,8699857.0,100.0,105.09999850000001,,122.7,2009.0,98102.0
3101,3.0,2016.0,,1561958.0,457783.6875,0.92,20680.0,47.61392,-122.31718000000001,366433.0,3664.330078,1.0,3.0,30571.0,32881.0,,32881.0,56.09999847,56.90000153,1928391.25,1956002.5,154.0,156.5,,30.35,2007.0,98122.0
3102,4.0,2016.0,93.0,3403056.0,997378.625,0.81,130697.0,47.65463,-122.34204,2562115.0,25621.15039,1.0,6.0,30847.0,198233.0,,198233.0,40.29999924,40.90000153,5965171.0,6057097.0,90.30000305,91.0,,159.8,2012.0,98103.0
3103,7.0,2016.0,89.0,3666116.0,1074477.25,0.82,158099.0,47.61725,-122.34844,2240951.0,22409.51172,1.0,17.0,31167.0,176043.0,,176043.0,37.40000153,39.70000076,5907068.0,6281992.0,87.69999695,91.5,,144.57,2011.0,98121.0
3104,1.0,2016.0,87.0,1210807.0,354867.0938,0.97,65115.0,47.58012,-122.38548,1001252.0,10012.51953,1.0,5.0,31187.0,63597.0,,63597.0,34.0,34.0,2212058.5,2212058.5,74.5,74.5,,61.62,2011.0,98116.0
3105,7.0,2016.0,,4351882.0,1275463.75,6.52,26554.0,47.60805,-122.33978,933062.0,9330.617188,1.0,13.0,32429.0,42000.0,,42000.0,148.0,147.3000031,7798464.0,7762660.5,335.2999878,333.10000610000003,2513519.25,273.91,1985.0,98101.0
3106,7.0,2016.0,58.0,554889.0,162628.5938,2.95,37804.0,47.61103,-122.33238,2028816.0,20288.16211,,5.0,32454.0,37804.0,,37804.0,68.30000305,74.19999695,2583705.0,2803229.25,102.4000015,108.90000149999999,,111.62,1925.0,98101.0
3107,4.0,2016.0,98.0,6097687.0,1787129.75,0.47,119826.0,47.66709,-122.30148999999999,1476405.0,14764.0498,1.0,4.0,33254.0,257248.0,,257248.0,31.60000038,32.0,7574092.0,7656665.0,86.40000153,86.80000305,,120.92,2008.0,98105.0
3108,7.0,2016.0,67.0,8382139.0,2456664.5,0.49,102878.0,47.617059999999995,-122.35141000000002,,,,24.0,33289.0,119701.0,,119701.0,70.0,70.0,8382140.5,8382140.5,219.89999390000003,219.89999390000003,,58.44,1982.0,98121.0
3109,5.0,2016.0,,859009.0,251761.0,1.18,15300.0,47.71986,-122.29808999999999,436677.0,4366.77002,1.0,1.0,33408.0,24697.0,,24697.0,64.69999695,69.69999695,1295685.75,1395016.125,157.6999969,162.8999939,,29.18,1965.0,98125.0
3110,3.0,2016.0,,2133182.0,625200.0,1.56,67750.0,47.59677,-122.30171999999999,1410803.0,14108.0293,2.0,1.0,33527.0,57468.0,,57468.0,52.29999924,55.79999924,3543985.5,3778965.75,120.6999969,124.40000149999999,,89.8,2013.0,98144.0
3111,3.0,2016.0,,4446528.0,1303202.75,5.26,84300.0,47.61808,-122.32175,7737596.0,77375.96094,1.0,5.0,33548.0,84000.0,,84000.0,144.5,149.1999969,12184124.0,12581302.0,262.0,264.3999939,,441.94,2006.0,98122.0
3112,7.0,2016.0,79.0,2367503.0,693875.3125,0.88,75232.0,47.618959999999994,-122.33078,1015854.0,10158.54004,1.0,6.0,34148.0,79684.0,,79684.0,42.20000076,45.0,3383356.75,3611483.5,106.0,111.1999969,,70.46,2000.0,98109.0
3113,7.0,2016.0,93.0,486417.0,142560.5938,1.22,22625.0,47.64886,-122.35862,455148.0,4551.47998,1.0,4.0,34248.0,22625.0,,22625.0,41.59999847,45.0,941564.8125,1017804.875,88.59999847,95.0,,27.56,2004.0,98119.0
3114,7.0,2016.0,89.0,4243144.0,1243594.5,0.79,103000.0,47.6087,-122.33883999999999,971477.0,9714.768555,1.0,3.0,34348.0,103000.0,,103000.0,50.59999847,52.29999924,5214621.5,5390147.5,139.3000031,141.0,,81.18,1991.0,98101.0
3115,1.0,2016.0,61.0,5407602.0,1584877.375,4.67,37864.0,47.561370000000004,-122.38524,2618093.0,26180.93359,1.0,1.0,34891.0,37864.0,,37864.0,212.0,218.10000609999997,8025696.0,8257472.5,521.0,523.9000244,,176.75,2008.0,98116.0
3116,3.0,2016.0,84.0,9133009.0,2676731.75,1.08,66497.0,47.62256,-122.32092,157203.0,1572.034546,1.0,2.0,34908.0,66497.0,,66497.0,139.6999969,139.6999969,9290214.0,9290214.0,433.70001219999995,433.70001219999995,,72.02,1950.0,98122.0
3117,7.0,2016.0,,3560614.0,1043556.188,0.73,38428.0,47.62473,-122.34727,,,1.0,4.0,35391.0,34010.0,,34010.0,92.69999695,94.0,3560614.25,3611326.75,290.89999389999997,295.10000610000003,,24.82,2006.0,98109.0
3118,7.0,2016.0,79.0,5369235.0,1573632.75,4.21,45980.0,47.62473,-122.34727,2936020.0,29360.19727,1.0,4.0,35392.0,45980.0,,45980.0,180.6000061,186.5,8305255.0,8573323.0,433.70001219999995,439.79998780000005,,193.36,2006.0,98109.0
3119,7.0,2016.0,40.0,1034941.0,303323.9063,0.21,34728.0,47.65201,-122.3891,,,1.0,5.0,35431.0,34728.0,,34728.0,29.79999924,31.5,1034941.313,1094116.125,93.59999847,98.90000153,,7.21,1970.0,98199.0
3120,7.0,2016.0,75.0,771297.0,226054.0938,0.16,34480.0,47.652,-122.38949,,,1.0,5.0,35436.0,34480.0,,34480.0,22.39999962,23.70000076,771296.8125,817799.125,70.19999695,74.5,,5.38,1970.0,98199.0
3121,3.0,2016.0,88.0,4307444.0,1262439.75,1.82,45243.0,47.61378771,-122.32142549999999,1005772.0,10057.719729999999,,3.0,36034.0,45743.0,,45743.0,117.40000149999999,115.5,5313217.0,5227773.5,322.2999878,316.39999389999997,,83.45,1996.0,98122.0
3122,5.0,2016.0,74.0,1254605.0,367703.6875,0.86,56800.0,47.72664,-122.34823,755098.0,7550.979492,1.0,4.0,36087.0,56800.0,,56800.0,35.40000153,37.29999924,2009703.25,2119729.0,83.30000305,87.30000305,,48.85,1984.0,98133.0
3123,3.0,2016.0,,1051644.0,308219.1875,3.06,45000.0,47.61674,-122.30207,2453853.0,24538.52734,1.0,1.0,36587.0,45000.0,,45000.0,77.90000153,83.80000305,3505497.0,3769240.5,130.6000061,136.8000031,,137.66,1991.0,98122.0
3124,2.0,2016.0,,9401937.0,2755550.0,0.89,432903.0,47.59544,-122.33158999999999,4328267.0,43282.66797,1.0,6.0,37008.0,333698.0,,333698.0,41.09999847,43.90000153,13730204.0,14658050.0,102.0999985,105.0,,295.42,1999.0,98134.0
3125,2.0,2016.0,55.0,1455485.0,426578.1875,0.17,72859.0,47.55066,-122.31787,42973.0,429.72998049999995,1.0,4.0,37248.0,72859.0,,72859.0,20.60000038,21.60000038,1498457.875,1577083.25,63.29999924,66.5,,12.43,1904.0,98108.0
3126,2.0,2016.0,84.0,3004396.0,880538.0,0.9,138705.0,47.523740000000004,-122.27201000000001,1954902.0,19549.02148,1.0,2.0,39332.0,138705.0,,138705.0,35.79999924,38.5,4959298.0,5344758.0,82.80000305,85.69999695,,124.77,2009.0,98118.0
3127,1.0,2016.0,89.0,521030.0,152705.2969,0.18,23752.0,47.55304,-122.3633,,,1.0,3.0,39673.0,20000.0,,20000.0,21.89999962,23.10000038,521030.5938,548126.375,68.90000153,72.5,,3.63,2002.0,98106.0
3128,3.0,2016.0,69.0,5431236.0,1591804.25,1.0,193868.0,47.61022,-122.324,3731573.0,37315.73438,1.0,17.0,39768.0,236148.0,,236148.0,47.29999924,49.79999924,9162810.0,9650151.0,108.1999969,113.0,,236.05,2012.0,98104.0
3129,2.0,2016.0,,969591.0,284170.9063,1.72,14877.0,47.5823,-122.32937,585008.0,5850.080078,1.0,3.0,40008.0,21947.0,,21947.0,57.79999924,61.59999847,1554599.25,1658135.375,136.0,139.3000031,,37.83,2004.0,98134.0
3130,4.0,2016.0,69.0,9014872.0,2642108.0,1.02,349953.0,47.684540000000005,-122.26235,6191888.0,61918.87891,1.0,,40028.0,384772.0,,384772.0,36.70000076,39.0,15206762.0,16139557.0,84.09999847,86.5,,391.7,1940.0,98115.0
3131,4.0,2016.0,32.0,1815405.0,532064.6875,1.08,28050.0,47.6824,-122.26223,377710.0,3777.100342,1.0,,40031.0,30287.0,,30287.0,78.19999695,81.30000305,2193115.0,2279632.5,217.39999390000003,220.60000609999997,,32.72,1960.0,98115.0
3132,4.0,2016.0,32.0,1398591.0,409903.5,6.62,31845.0,47.68254,-122.26298999999999,2548619.0,25486.18555,1.0,,40034.0,21931.0,,21931.0,124.0,134.8000031,3947209.25,4292216.0,221.89999390000003,233.3000031,,145.11,1960.0,98115.0
3133,7.0,2016.0,84.0,4307238.0,1262379.25,0.41,92723.0,47.60148,-122.33379,,,1.0,6.0,40067.0,73102.0,,73102.0,46.5,48.40000153,4307238.5,4483478.0,145.8999939,151.8000031,,30.03,1985.0,98104.0
3134,3.0,2016.0,,2554939.0,748809.6875,0.2,89820.0,47.62256,-122.32092,207907.0,2079.0698239999997,1.0,2.0,40348.0,81422.0,59401.0,140823.0,19.70000076,19.79999924,2762846.0,2778832.75,58.79999924,58.90000153,,28.85,1916.0,98102.0
3135,7.0,2016.0,76.0,574650.0,168420.4063,0.16,24386.0,47.653220000000005,-122.39202,,,1.0,4.0,40388.0,24386.0,,24386.0,23.60000038,24.70000076,574650.375,602367.6875,74.0,77.59999847,,4.01,1968.0,98199.0
3136,2.0,2016.0,,3890327.0,1140189.75,3.09,41097.0,47.57918,-122.32075,4584911.0,45849.10547,5.0,1.0,40447.0,87458.0,,87458.0,96.90000153,106.0,8475238.0,9271981.0,194.6999969,204.3000031,,270.63,1966.0,98134.0
3137,2.0,2016.0,65.0,1001304.0,293465.4063,0.19,35796.0,47.58814,-122.31816,,,1.0,4.0,40529.0,35796.0,,35796.0,28.0,30.20000076,1001304.125,1082554.25,87.80000305,95.0,,6.98,1968.0,98134.0
3138,5.0,2016.0,100.0,953060.0,279325.8125,0.15,43228.0,47.72883,-122.34862,,,1.0,4.0,41068.0,43228.0,,43228.0,22.0,22.79999924,953059.875,987194.625,69.19999695,71.69999695,,6.64,1990.0,98133.0
3139,5.0,2016.0,100.0,644415.0,188867.2031,0.13,43228.0,47.72883,-122.34862,,,1.0,4.0,41070.0,35560.0,,35560.0,18.10000038,18.60000038,644415.0,664131.3125,56.79999924,58.5,,4.49,1990.0,98133.0
3140,7.0,2016.0,41.0,1031268.0,302247.5,0.95,28309.0,47.61958,-122.35378,508990.0,5089.900390999999,1.0,7.0,41527.0,36179.0,,36179.0,54.40000153,56.59999847,1540258.5,1602826.875,133.3000031,139.1000061,,34.22,2011.0,98109.0
3141,5.0,2016.0,74.0,6889168.0,2019099.75,5.91,51841.0,47.71864,-122.31200000000001,4813790.0,48137.89844,1.0,1.0,41928.0,51400.0,,51400.0,225.6999969,233.0,11702959.0,12081430.0,514.7999878,522.4000244,,303.69,2011.0,98115.0
3142,7.0,2016.0,87.0,3757426.0,1101238.625,0.64,203481.0,47.6212,-122.36016000000001,3011984.0,30119.83789,1.0,6.0,41987.0,290520.0,,290520.0,33.29999924,34.79999924,6769410.5,7084125.0,73.5,76.30000305,,186.16,2011.0,98119.0
3143,3.0,2016.0,90.0,4593196.0,1346188.75,0.83,88132.0,47.61590576,-122.3203888,2304051.0,23040.50977,,6.0,42067.0,184980.0,,184980.0,52.70000076,53.40000153,6897247.5,6985374.5,128.6999969,129.5,,154.39,2010.0,98122.0
3144,4.0,2016.0,64.0,1634669.0,479094.0938,0.43,26263.0,47.64779,-122.33352,,,1.0,1.0,42069.0,26263.0,,26263.0,62.20000076,63.70000076,1634669.375,1671740.25,195.3999939,199.8999939,,11.4,1993.0,98103.0
3145,2.0,2016.0,,3039755.0,890901.375,0.75,79257.0,47.56185,-122.29363000000001,850584.0,8505.839844,1.0,4.0,42070.0,88449.0,,88449.0,44.0,45.70000076,3890340.0,4043773.5,118.0,122.09999850000001,,66.37,2010.0,98108.0
3146,4.0,2016.0,86.0,841916.0,246751.4063,0.18,31930.0,47.67857,-122.26172,,,1.0,3.0,42074.0,31930.0,,31930.0,26.39999962,27.29999924,841915.875,871502.6875,82.80000305,85.69999695,,5.87,2011.0,98115.0
3147,5.0,2016.0,,2067290.0,605888.1875,1.01,136923.0,47.72033,-122.29213,2348038.0,23480.38086,1.0,4.0,42076.0,138121.0,,138121.0,32.0,33.79999924,4415329.0,4668408.0,64.80000305,66.80000305,,139.12,2011.0,98125.0
3148,4.0,2016.0,47.0,1689732.0,495232.0938,0.3,41000.0,47.66368,-122.31553999999998,2467.0,24.67000008,1.0,6.0,42087.0,39636.0,,39636.0,41.29999924,42.59999847,1692199.25,1747203.75,129.5,133.6999969,,11.91,2011.0,98105.0
3149,4.0,2016.0,81.0,790040.0,231547.4063,0.19,29744.0,47.6779,-122.26166,,,1.0,3.0,42168.0,29646.0,,29646.0,26.60000038,28.10000038,790039.8125,834360.5,83.40000153,88.09999847,,5.51,2011.0,98115.0
3150,3.0,2016.0,87.0,525815.0,154107.5938,0.72,29656.0,47.6197,-122.32253,333322.0,3333.219971,1.0,3.0,43247.0,29656.0,,29656.0,29.0,31.60000038,859137.125,937759.8125,67.5,75.09999847,,21.37,1927.0,98102.0
3151,2.0,2016.0,,1388766.0,407024.0,3.94,24015.0,47.598009999999995,-122.32543999999999,2745045.0,27450.44922,1.0,5.0,43867.0,30993.0,8500.0,39493.0,126.40000149999999,126.40000149999999,4133811.0,4133811.0,221.39999390000003,221.39999390000003,,155.47,1927.0,98104.0
3152,2.0,2016.0,,72371.0,21210.59961,0.01,39212.0,47.542770000000004,-122.31626000000001,,,1.0,2.0,43948.0,39212.0,,39212.0,1.7999999519999998,1.7999999519999998,72370.39844,72370.39844,5.8000001910000005,5.8000001910000005,,0.5,1906.0,98108.0
3153,3.0,2016.0,94.0,3094355.0,906903.6875,0.65,108099.0,47.607859999999995,-122.31586000000001,1302210.0,13022.09961,1.0,5.0,44187.0,140254.0,,140254.0,35.70000076,37.29999924,4396566.0,4596143.0,90.09999847,93.59999847,,90.73,2011.0,98122.0
3154,4.0,2016.0,51.0,746513.0,218790.5,1.39,38264.0,47.67928,-122.26177,902261.0,9022.610352,1.0,3.0,44267.0,38264.0,,38264.0,43.09999847,46.70000076,1648774.375,1786300.0,86.0,91.40000153,,53.12,1947.0,98115.0
3155,3.0,2016.0,,2514599.0,736986.875,7.41,11737.0,47.60668,-122.30242,2656210.0,26562.09961,,1.0,45287.0,21400.0,,21400.0,249.3000031,261.7000122,5170809.5,5427452.5,515.2000122,528.2000122,,158.6,1968.0,98122.0
3157,3.0,2016.0,98.0,1948111.0,570958.6875,0.46,102696.0,47.61338,-122.31593000000001,631939.0,6319.390136999999,1.0,6.0,46427.0,102696.0,,102696.0,25.10000038,26.10000038,2580050.25,2678970.0,66.0,68.59999847,,47.14,2012.0,98122.0
3158,2.0,2016.0,,35110865.0,10290406.0,3.31,88698.0,47.5735,-122.32238999999998,5502867.0,55028.671879999994,1.0,4.0,48287.0,162157.0,,162157.0,251.60000609999997,255.39999390000003,40613740.0,41225944.0,718.7999877999999,722.7000122000001,,537.03,2005.0,98134.0
3159,3.0,2016.0,98.0,873379.0,255972.7969,0.54,45113.0,47.60642,-122.31636999999999,464994.0,4649.94043,1.0,6.0,49467.0,57495.0,,57495.0,26.89999962,27.79999924,1338373.5,1379927.25,65.0,67.0,,30.78,2012.0,98122.0
3161,5.0,2016.0,100.0,1547929.0,453672.0,1.0,375502.0,47.73168,-122.34777,6887164.0,68871.64063,1.0,6.0,49693.0,238441.0,137061.0,375502.0,22.5,22.60000038,8435093.0,8474710.0,32.20000076,32.5,,376.57,2010.0,98133.0
3162,7.0,2016.0,97.0,16565434.0,4855051.0,0.31,400536.0,47.62037,-122.33627,898308.0,8983.080078,1.0,11.0,49695.0,526423.0,,526423.0,42.79999924,42.79999924,17463744.0,17463744.0,129.8999939,129.8999939,,163.19,2012.0,98109.0
3163,7.0,2016.0,97.0,1357120.0,397749.0,0.13,33279.0,47.601209999999995,-122.33518000000001,,,1.0,6.0,49697.0,74211.0,,74211.0,21.5,22.79999924,1357119.875,1438856.625,67.5,71.5,,9.46,1902.0,98104.0
3164,3.0,2016.0,75.0,3422619.0,1003112.313,0.2,124279.0,47.61687,-122.30796000000001,217776.0,2177.76001,1.0,6.0,49698.0,174654.0,,174654.0,28.20000076,29.0,3640395.5,3743815.75,84.90000153,87.5,,35.43,2012.0,98122.0
3165,2.0,2016.0,99.0,1441594.0,422506.9063,0.34,293707.0,47.510979999999996,-122.27816999999999,102600.0,1025.9997560000002,1.0,2.0,49699.0,45700.0,,45700.0,5.3000001910000005,5.3000001910000005,1544193.75,1547490.125,15.80000019,15.80000019,,15.5,1988.0,98178.0
3167,6.0,2016.0,99.0,2686937.0,787496.1875,0.57,128621.0,47.66838,-122.37199,1541301.0,15413.009769999999,1.0,6.0,49704.0,177528.0,,177528.0,32.90000153,34.5,4228238.0,4431765.5,78.19999695,81.09999847,,100.59,2012.0,98107.0
3168,4.0,2016.0,,9359884.0,2743225.0,1.09,564258.0,47.68212,-122.2633,9110455.0,91104.54688,8.0,,49705.0,502030.0,,502030.0,32.70000076,36.59999847,18470340.0,20672948.0,69.0,74.30000305,,549.11,1929.0,98115.0
3169,3.0,2016.0,92.0,2799153.0,820384.8125,0.62,153767.0,47.615429999999996,-122.32473999999999,1426209.0,14262.08984,1.0,6.0,49706.0,153767.0,,153767.0,27.5,29.20000076,4225362.5,4485060.0,66.90000153,70.59999847,,95.26,2011.0,98122.0
3170,7.0,2016.0,97.0,665200.0,194959.0,0.11,27849.0,47.62277,-122.35638999999999,,,1.0,6.0,49707.0,43762.0,,43762.0,23.89999962,24.60000038,665200.1875,685504.8125,75.0,77.30000305,,4.64,2012.0,98109.0
3171,5.0,2016.0,,23173477.0,6791757.5,11.57,53575.0,47.71286,-122.33635,8630089.0,86300.89063,1.0,2.0,49709.0,53575.0,,53575.0,593.5999756,593.5999756,31803568.0,31803568.0,1527.300049,1527.300049,,619.9,2012.0,98013.0
3172,3.0,2016.0,100.0,5286113.0,1549271.125,0.76,246342.0,47.62031168,-122.3208406,2525429.0,25254.29102,1.0,7.0,49710.0,224577.0,,224577.0,29.0,29.29999924,7811542.5,7895507.5,71.5,71.90000153,,170.98,2012.0,98102.0
3173,2.0,2016.0,63.0,11385578.0,3336922.0,0.59,157345.0,47.58995,-122.33471999999999,238969.0,2389.690186,1.0,6.0,49712.0,157345.0,,157345.0,73.90000153,74.09999847,11624548.0,11666007.0,228.8000031,229.10000609999997,,92.07,2012.0,98134.0
3174,3.0,2016.0,100.0,1761658.0,516312.3125,0.69,100419.0,47.60570526,-122.32035060000001,996198.0,9961.975586,1.0,6.0,49714.0,94933.0,,94933.0,27.5,29.10000038,2757855.5,2921981.25,65.5,68.90000153,,65.19,2012.0,98122.0
3175,4.0,2016.0,90.0,3420620.0,1002526.313,1.28,207017.0,47.656420000000004,-122.31475,2854748.0,28547.476560000003,1.0,5.0,49715.0,136758.0,,136758.0,30.29999924,32.20000076,6275367.5,6662918.5,66.40000153,70.09999847,,175.46,2012.0,98195.0
3176,4.0,2016.0,72.0,5931729.0,1738490.25,1.0,188118.0,47.65599,-122.31385,2835888.0,28358.878910000003,1.0,7.0,49716.0,192259.0,,192259.0,44.90000153,47.59999847,8767617.0,9286532.0,110.6999969,116.40000149999999,,191.97,2012.0,98195.0
3177,2.0,2016.0,56.0,1167109.0,342060.0938,0.92,43210.0,47.56337,-122.29446000000002,597770.0,5977.699707,1.0,4.0,49717.0,43210.0,,43210.0,40.79999924,43.0,1764879.125,1856761.875,99.30000305,104.5999985,,39.88,2012.0,98108.0
3178,1.0,2016.0,,5475366.0,1604738.125,0.28,138602.0,47.53246,-122.33304,,,2.0,2.0,49718.0,137138.0,,137138.0,39.5,40.20000076,5475367.0,5574345.0,124.0,126.3000031,,38.17,2012.0,98108.0
3179,7.0,2016.0,83.0,881517.0,258357.9063,1.07,45700.0,47.63662,-122.35738,1395721.0,13957.21094,1.0,4.0,49719.0,74964.0,,74964.0,49.79999924,49.79999924,2277238.25,2277238.25,92.59999847,92.59999847,,80.27,2012.0,98109.0
3180,7.0,2016.0,33.0,690538.0,202385.0,0.58,20890.0,47.636829999999996,-122.38658000000001,145900.0,1458.9998779999999,1.0,3.0,49721.0,21753.0,,21753.0,40.0,43.09999847,836437.6875,900955.1875,111.09999850000001,117.09999850000001,,12.56,2012.0,98199.0
3181,1.0,2016.0,94.0,1137957.0,333516.1875,0.66,51436.0,47.561890000000005,-122.37706000000001,583476.0,5834.760254,1.0,5.0,49722.0,59205.0,,59205.0,33.5,34.90000153,1721433.625,1797357.75,81.40000153,85.09999847,,38.92,2012.0,98126.0
3182,3.0,2016.0,,23795911.0,6974182.5,5.97,160482.0,47.60989,-122.32659,,,1.0,7.0,49725.0,267470.0,,267470.0,159.1999969,159.6999969,42584028.0,42715544.0,363.7000122,361.39999389999997,18547858.0,1597.56,2012.0,98101.0
3183,7.0,2016.0,73.0,17471240.0,5120527.5,0.9,736307.0,47.61531,-122.34041,7925844.0,79258.4375,1.0,24.0,49728.0,602398.0,,602398.0,34.5,35.59999847,25397086.0,26200772.0,85.80000305,88.19999695,,542.74,2012.0,98121.0
3184,7.0,2016.0,99.0,1637387.0,479890.8125,0.73,131890.0,47.626000000000005,-122.34278,1426582.0,14265.82031,,7.0,49729.0,119219.0,,119219.0,23.20000076,24.89999962,3063969.75,3288605.5,50.29999924,53.90000153,,87.18,2012.0,98109.0
3185,7.0,2016.0,95.0,4958421.0,1453230.0,0.86,256573.0,47.627359999999996,-122.34263999999999,4763816.0,47638.16016,1.0,7.0,49730.0,334785.0,,334785.0,37.5,39.5,9722237.0,10233810.0,79.40000153,81.5,,287.57,2012.0,98109.0
3186,4.0,2016.0,35.0,2123094.0,622243.375,1.34,60084.0,47.667609999999996,-122.31272,1597656.0,15976.55957,1.0,7.0,49731.0,74421.0,,74421.0,61.90000153,63.29999924,3720750.75,3800515.0,138.8999939,141.8999939,,99.65,2012.0,98105.0
3188,7.0,2016.0,62.0,6616178.0,1939091.0,0.63,202675.0,47.603359999999995,-122.33615,1450220.0,14502.2002,1.0,16.0,49733.0,120836.0,73392.0,194228.0,39.79999924,40.0,8066399.5,8101542.5,110.0,110.1999969,,123.15,2013.0,98104.0
3189,4.0,2016.0,92.0,994195.0,291381.8125,0.22,29788.0,47.65082,-122.34348,,,1.0,4.0,49734.0,31962.0,,31962.0,33.40000153,34.29999924,994194.875,1022276.375,104.8000031,107.8000031,,6.93,2012.0,98103.0
3190,5.0,2016.0,97.0,1227193.0,359669.5938,0.16,52596.0,47.70539,-122.34508000000001,1771.0,17.70999908,1.0,4.0,49735.0,54771.0,,54771.0,23.39999962,23.39999962,1228963.75,1228963.75,73.30000305,73.30000305,,8.65,2012.0,98133.0
3191,1.0,2016.0,42.0,994151.0,291369.0,2.63,27950.0,47.55238,-122.36266,1251417.0,12514.16895,1.0,4.0,49736.0,27950.0,,27950.0,80.30000305,85.40000153,2245568.25,2388272.5,158.6999969,164.1000061,,73.39,2013.0,98106.0
3192,7.0,2016.0,67.0,1343774.0,393837.5,3.29,24588.0,47.625029999999995,-122.35642,2542771.0,25427.71094,1.0,3.0,49737.0,43832.0,,43832.0,92.19999695,96.90000153,3886545.0,4085534.75,163.5,165.8999939,,144.41,1918.0,98109.0
3193,1.0,2016.0,,6438541.0,1887028.375,2.23,146363.0,47.5596,-122.38458999999999,5292013.0,52920.12891,1.0,6.0,49738.0,146363.0,,146363.0,80.09999847,83.0,11730555.0,12145596.0,176.1000061,177.8999939,,325.94,1987.0,98116.0
3194,7.0,2016.0,82.0,906430.0,265659.3125,1.84,43186.0,47.62023,-122.33227,1321479.0,13214.79004,1.0,6.0,49739.0,41502.0,,41502.0,51.59999847,55.70000076,2227908.75,2406215.0,98.0,102.4000015,,76.5,2013.0,98109.0
3195,7.0,2016.0,94.0,1820717.0,533621.5,0.61,89799.0,47.61449,-122.3287,778455.0,7784.549805,1.0,7.0,49767.0,85772.0,3202.0,88974.0,28.89999962,30.0,2599171.75,2691752.5,72.80000305,76.0,,54.04,2013.0,98101.0
